2012,3.56
2012,3.1
2012,3.63
2012,3.56
2012,3.61
2012,3.38
2012,3.36
2012,3.07
2012,3.15
2012,3.6
2012,3.58
2012,3.63
2012,3.56
2012,3.22
2012,3.6
2012,3.05
2012,3.12
2012,3.19
2012,3.33
2012,3.04
2012,3.26
2012,3.66
2012,3.43
2012,3.59
2012,3.27
2012,3.28
2012,3.49
2012,3.04
2012,3.27
2012,3.67
2012,3.55
2012,3.25
2012,3.54
2012,3.23
2012,2.86
2012,3.15
2012,3.22
2012,3.42
2012,3.6
2012,3.55
2013,3.42
2013,3.09
2013,3.29
2013,3.6
2013,3.09
2013,3.45
2013,3.13
2013,3.19
2013,3.04
2013,3.12
2013,3.21
2013,3.06
2013,3
2013,3.57
2013,3.13
2013,3.59
2013,3.56
2013,3.65
2013,3.49
2013,3.39
2013,3.07
2013,3.16
2013,3.67
2013,3.61
2013,3.65
2013,3.58
2013,3.3
2013,3.58
2013,3.06
2013,3.16
2013,3.21
2013,3.34
2013,3.07
2013,3.31
2013,3.67
2013,3.45
2013,3.61
2013,3.3
2013,3.3
2013,3.47
2013,3.09
2013,3.29
2013,3.64
2013,3.56
2013,3.27
2013,3.53
2013,3.23
2013,2.93
2013,3.15
2013,3.21
2013,3.45
2013,3.6
2013,3.62
2014,3.46
2014,3.1
2014,3.3
2014,3.61
2014,3.11
2014,3.49
2014,3.14
2014,3.23
2014,3.07
2014,3.14
2014,3.25
2014,3.11
2014,2.99
2014,3.6
2014,3.16
2014,3.65
2014,3.56
2014,3.65
2014,3.48
2014,3.39
2014,3.09
2014,3.2
2014,3.67
2014,3.6
2014,3.65
2014,3.58
2014,3.4
2014,3.55
2014,3.07
2014,3.16
2014,3.24
2014,3.37
2014,3.11
2014,3.33
2014,3.76
2014,3.49
2014,3.58
2014,3.31
2014,3.32
2014,3.5
2014,3.14
2014,3.32
2014,3.69
2014,3.59
2014,3.28
2014,3.57
2014,3.26
2014,2.9
2014,3.16
2014,3.22
2014,3.47
2014,3.64
2014,3.68
2015,3.47
2015,3.14
2015,3.29
2015,3.64
2015,3.1
2015,3.49
2015,3.16
2015,3.21
2015,3.05
2015,3.16
2015,3.26
2015,3.15
2015,3.09
2015,3.57
2015,3.17
2015,3.63
2015,3.54
2015,3.67
2015,3.5
2015,3.4
2015,3.11
2015,3.21
2015,3.66
2015,3.57
2015,3.72
2015,3.59
2015,3.4
2015,3.57
2015,3.04
2015,3.19
2015,3.25
2015,3.36
2015,3.15
2015,3.34
2015,3.76
2015,3.49
2015,3.6
2015,3.31
2015,3.33
2015,3.52
2015,3.13
2015,3.32
2015,3.68
2015,3.6
2015,3.27
2015,3.6
2015,3.27
2015,2.89
2015,3.17
2015,3.22
2015,3.47
2015,3.64
2015,3.64
